customer_id,gender,age,province,income,employment_type, loan_amount ,loan_tenor_month, interest_rate , emi ,disbursement_date,status,dpd_days,npl_flag
CUST0408,Female,55,Đà Nẵng,7442814,Self-employed," 15,000,000 ",9, 54.75 ," 2,069,430 ",2025-02-06,Active,0,0
CUST0409,Female,20,Bình Dương,16696836,Labor," 3,000,000 ",3, 56.75 ," 1,096,039 ",2025-03-01,Closed,0,0
CUST0410,Female,40,Cần Thơ,23368570,Student," 15,000,000 ",6, 42.11 ," 2,815,870 ",2025-08-06,Closed,0,0
CUST0411,Female,21,Bình Dương,21521394,Office," 3,000,000 ",3, 35.51 ," 1,059,758 ",2025-02-09,Closed,0,0
CUST0412,Female,44,Huế,20589214,Office," 15,000,000 ",6, 45.06 ," 2,838,646 ",2025-05-13,Overdue,54,1
CUST0413,Male,29,Đà Nẵng,22623438,Office," 5,000,000 ",12, 39.95 ," 512,231 ",2025-07-14,Active,0,0
CUST0414,Female,47,Hà Nội,28965875,Office," 3,000,000 ",9, 48.78 ," 404,674 ",2025-02-24,Active,0,0
CUST0415,Female,21,Hồ Chí Minh,18492888,Self-employed," 20,000,000 ",9, 57.40 ," 2,786,716 ",2025-06-02,Active,0,0
CUST0416,Male,37,Bình Dương,5513984,Labor," 20,000,000 ",6, 59.41 ," 3,934,155 ",2025-02-20,Closed,0,0
CUST0417,Female,52,Bình Dương,14442314,Office," 20,000,000 ",9, 56.04 ," 2,772,599 ",2025-04-22,Active,0,0
CUST0418,Female,37,Cần Thơ,6683336,Self-employed," 10,000,000 ",3, 49.44 ," 3,611,695 ",2025-08-06,Active,0,0
CUST0419,Female,39,Cần Thơ,27295104,Self-employed," 15,000,000 ",3, 51.73 ," 5,437,146 ",2025-07-23,Overdue,5,0
CUST0420,Male,21,Hà Nội,29767932,Labor," 5,000,000 ",6, 43.59 ," 942,429 ",2025-05-20,Closed,0,0
CUST0421,Female,33,Hồ Chí Minh,7401752,Self-employed," 5,000,000 ",12, 44.79 ," 524,524 ",2025-07-05,Active,0,0
CUST0422,Female,59,Đà Nẵng,5594730,Self-employed," 5,000,000 ",3, 44.93 ," 1,793,001 ",2025-02-07,Active,0,0
CUST0423,Male,56,Đồng Nai,19694446,Self-employed," 5,000,000 ",3, 38.28 ," 1,774,112 ",2025-04-22,Active,0,0
CUST0424,Male,32,Huế,22701658,Office," 3,000,000 ",9, 45.63 ," 399,855 ",2025-06-08,Active,0,0
CUST0425,Female,25,Cần Thơ,28204022,Freelancer," 20,000,000 ",3, 48.04 ," 7,207,426 ",2025-06-15,Active,0,0
CUST0426,Male,58,Bình Dương,29162338,Office," 10,000,000 ",9, 35.20 ," 1,280,348 ",2025-05-31,Active,0,0
CUST0427,Female,27,Huế,14145638,Labor," 20,000,000 ",9, 34.39 ," 2,552,631 ",2025-03-25,Active,0,0
CUST0428,Female,27,Đồng Nai,17415526,Labor," 15,000,000 ",3, 38.25 ," 5,322,083 ",2025-07-09,Active,0,0
CUST0429,Male,60,Đồng Nai,8441129,Labor," 15,000,000 ",12, 55.81 ," 1,659,217 ",2025-07-10,Closed,0,0
CUST0430,Male,38,Bình Dương,26259953,Freelancer," 3,000,000 ",9, 36.20 ," 385,601 ",2025-02-10,Active,0,0
CUST0431,Male,25,Cần Thơ,22202672,Office," 10,000,000 ",6, 53.14 ," 1,934,302 ",2025-05-19,Active,0,0
CUST0432,Male,38,Hải Phòng,16633803,Student," 10,000,000 ",6, 55.62 ," 1,947,237 ",2025-05-19,Active,0,0
CUST0433,Female,58,Bình Dương,29948918,Labor," 10,000,000 ",12, 31.64 ," 982,955 ",2025-05-01,Closed,0,0
CUST0434,Male,21,Đồng Nai,8546690,Freelancer," 3,000,000 ",12, 36.01 ," 301,401 ",2025-03-25,Active,0,0
CUST0435,Female,36,Hồ Chí Minh,20320116,Labor," 15,000,000 ",6, 40.79 ," 2,805,706 ",2025-03-11,Active,0,0
CUST0436,Female,38,Cần Thơ,23773707,Freelancer," 5,000,000 ",6, 47.58 ," 952,722 ",2025-06-22,Closed,0,0
CUST0437,Female,57,Hà Nội,6332093,Office," 10,000,000 ",9, 53.13 ," 1,371,255 ",2025-06-18,Closed,0,0
CUST0438,Female,22,Hải Phòng,20174256,Labor," 3,000,000 ",9, 57.52 ," 418,194 ",2025-06-08,Active,0,0
CUST0439,Female,36,Đồng Nai,13014406,Student," 5,000,000 ",6, 46.43 ," 949,750 ",2025-03-12,Closed,0,0
CUST0440,Female,51,Đồng Nai,9193750,Student," 15,000,000 ",3, 48.38 ," 5,408,477 ",2025-02-13,Active,0,0
CUST0441,Female,39,Hải Phòng,22327752,Labor," 5,000,000 ",9, 40.07 ," 652,366 ",2025-02-20,Active,0,0
CUST0442,Female,46,Cần Thơ,29695608,Freelancer," 3,000,000 ",9, 53.27 ," 411,593 ",2025-07-03,Overdue,3,0
CUST0443,Female,55,Đà Nẵng,7298491,Labor," 15,000,000 ",6, 39.55 ," 2,796,173 ",2025-07-19,Active,0,0
CUST0444,Female,54,Hải Phòng,18350616,Freelancer," 5,000,000 ",6, 37.91 ," 927,862 ",2025-07-31,Overdue,29,0
CUST0445,Female,50,Hồ Chí Minh,17667827,Self-employed," 3,000,000 ",12, 46.72 ," 317,681 ",2025-06-13,Overdue,35,1
CUST0446,Female,46,Cần Thơ,17208730,Office," 5,000,000 ",3, 37.48 ," 1,771,844 ",2025-06-10,Active,0,0
CUST0447,Male,46,Hồ Chí Minh,29336719,Self-employed," 3,000,000 ",3, 55.09 ," 1,093,189 ",2025-05-11,Active,0,0
CUST0448,Male,29,Hải Phòng,8286512,Labor," 3,000,000 ",6, 38.51 ," 557,637 ",2025-02-07,Overdue,24,0
CUST0449,Male,25,Hải Phòng,28227199,Freelancer," 3,000,000 ",3, 58.77 ," 1,099,510 ",2025-05-28,Active,0,0
CUST0450,Male,51,Hải Phòng,9152919,Office," 15,000,000 ",12, 48.59 ," 1,602,845 ",2025-06-02,Closed,0,0
CUST0451,Female,22,Hải Phòng,22636615,Self-employed," 10,000,000 ",9, 49.12 ," 1,350,655 ",2025-07-06,Active,0,0
CUST0452,Female,43,Hồ Chí Minh,8902430,Self-employed," 15,000,000 ",6, 52.93 ," 2,899,814 ",2025-02-20,Overdue,35,1
CUST0453,Male,32,Huế,16970806,Freelancer," 3,000,000 ",12, 39.49 ," 306,642 ",2025-07-01,Active,0,0
CUST0454,Female,40,Huế,26287426,Labor," 10,000,000 ",12, 34.22 ," 995,745 ",2025-04-08,Closed,0,0
CUST0455,Female,30,Hồ Chí Minh,16578285,Student," 15,000,000 ",9, 44.49 ," 1,990,594 ",2025-03-05,Active,0,0
CUST0456,Male,31,Hồ Chí Minh,6175430,Student," 3,000,000 ",3, 40.45 ," 1,068,161 ",2025-03-10,Active,0,0
CUST0457,Female,28,Đà Nẵng,4177074,Labor," 15,000,000 ",9, 53.38 ," 2,058,816 ",2025-05-07,Active,0,0
CUST0458,Female,57,Đồng Nai,11748777,Labor," 15,000,000 ",6, 30.93 ," 2,730,312 ",2025-06-11,Active,0,0
CUST0459,Female,33,Đồng Nai,16654544,Self-employed," 20,000,000 ",3, 38.65 ," 7,100,648 ",2025-07-07,Overdue,51,1
CUST0460,Male,20,Hải Phòng,16111166,Self-employed," 10,000,000 ",3, 48.87 ," 3,608,444 ",2025-04-16,Active,0,0
CUST0461,Male,35,Đà Nẵng,17040853,Freelancer," 5,000,000 ",3, 40.63 ," 1,780,780 ",2025-06-21,Overdue,51,1
CUST0462,Male,43,Đồng Nai,10216577,Self-employed," 10,000,000 ",6, 56.72 ," 1,952,986 ",2025-07-14,Active,0,0
CUST0463,Female,47,Đà Nẵng,29615158,Self-employed," 20,000,000 ",12, 34.03 ," 1,989,602 ",2025-03-12,Active,0,0
CUST0464,Male,22,Hà Nội,16800304,Labor," 20,000,000 ",6, 56.65 ," 3,905,240 ",2025-06-09,Active,0,0
CUST0465,Female,31,Hải Phòng,9505214,Self-employed," 20,000,000 ",9, 57.17 ," 2,784,326 ",2025-02-25,Active,0,0
CUST0466,Female,38,Hải Phòng,26891226,Freelancer," 20,000,000 ",6, 38.93 ," 3,721,882 ",2025-06-22,Active,0,0
CUST0467,Female,30,Hà Nội,15992970,Student," 3,000,000 ",6, 57.79 ," 587,575 ",2025-07-28,Overdue,74,1
CUST0468,Male,31,Đà Nẵng,22284680,Labor," 15,000,000 ",3, 55.02 ," 5,465,349 ",2025-04-03,Active,0,0
CUST0469,Male,27,Huế,7850233,Self-employed," 20,000,000 ",9, 40.23 ," 2,611,075 ",2025-07-18,Active,0,0
CUST0470,Female,49,Hồ Chí Minh,21478561,Student," 3,000,000 ",9, 51.15 ," 408,319 ",2025-08-03,Overdue,36,1
CUST0471,Female,50,Hà Nội,4607724,Self-employed," 3,000,000 ",9, 40.74 ," 392,431 ",2025-03-07,Active,0,0
CUST0472,Female,48,Huế,10416684,Office," 20,000,000 ",3, 39.95 ," 7,115,400 ",2025-03-11,Active,0,0
CUST0473,Male,45,Bình Dương,19205483,Labor," 15,000,000 ",9, 53.27 ," 2,057,965 ",2025-03-25,Active,0,0
CUST0474,Female,43,Đà Nẵng,14704899,Freelancer," 5,000,000 ",6, 35.36 ," 921,356 ",2025-02-07,Active,0,0
CUST0475,Female,35,Đồng Nai,23141836,Self-employed," 10,000,000 ",9, 54.16 ," 1,376,571 ",2025-02-27,Active,0,0
CUST0476,Female,25,Hà Nội,23740812,Labor," 15,000,000 ",3, 41.79 ," 5,352,223 ",2025-02-23,Active,0,0
CUST0477,Female,54,Đà Nẵng,24454503,Student," 3,000,000 ",3, 59.56 ," 1,100,868 ",2025-05-08,Overdue,15,0
CUST0478,Female,33,Hải Phòng,7819302,Student," 5,000,000 ",6, 34.77 ," 919,854 ",2025-04-24,Active,0,0
CUST0479,Male,42,Bình Dương,6020445,Freelancer," 20,000,000 ",6, 58.36 ," 3,923,144 ",2025-02-15,Active,0,0
CUST0480,Female,40,Đà Nẵng,25132269,Student," 5,000,000 ",6, 54.91 ," 971,765 ",2025-05-03,Active,0,0
CUST0481,Female,41,Cần Thơ,16628390,Student," 10,000,000 ",9, 38.45 ," 1,296,595 ",2025-06-04,Overdue,36,1
CUST0482,Male,32,Hồ Chí Minh,5570009,Self-employed," 5,000,000 ",9, 59.19 ," 701,337 ",2025-05-08,Overdue,7,0
CUST0483,Female,55,Cần Thơ,27325609,Student," 10,000,000 ",9, 52.15 ," 1,366,206 ",2025-06-30,Active,0,0
CUST0484,Female,54,Hồ Chí Minh,20958592,Office," 10,000,000 ",3, 40.09 ," 3,558,494 ",2025-08-03,Active,0,0
CUST0485,Male,40,Cần Thơ,18125208,Student," 20,000,000 ",9, 35.50 ," 2,563,688 ",2025-08-01,Overdue,77,1
CUST0486,Female,24,Bình Dương,16046549,Self-employed," 5,000,000 ",6, 36.69 ," 924,747 ",2025-04-09,Closed,0,0
CUST0487,Female,38,Đà Nẵng,13105478,Freelancer," 20,000,000 ",12, 40.71 ," 2,056,606 ",2025-07-15,Active,0,0
CUST0488,Female,54,Huế,7254383,Freelancer," 10,000,000 ",12, 36.57 ," 1,007,471 ",2025-02-16,Active,0,0
CUST0489,Male,22,Huế,6033094,Student," 10,000,000 ",9, 50.45 ," 1,357,471 ",2025-06-10,Active,0,0
CUST0490,Female,57,Đồng Nai,24234681,Office," 3,000,000 ",3, 40.75 ," 1,068,672 ",2025-04-08,Active,0,0
CUST0491,Male,30,Hà Nội,10066088,Freelancer," 10,000,000 ",12, 36.72 ," 1,008,222 ",2025-07-05,Overdue,84,1
CUST0492,Male,39,Đà Nẵng,10360844,Self-employed," 10,000,000 ",9, 59.36 ," 1,403,561 ",2025-03-16,Active,0,0
CUST0493,Male,52,Đà Nẵng,11771336,Self-employed," 20,000,000 ",3, 54.43 ," 7,280,384 ",2025-04-11,Active,0,0
CUST0494,Male,46,Cần Thơ,17613952,Labor," 10,000,000 ",3, 49.83 ," 3,613,920 ",2025-04-09,Active,0,0
CUST0495,Male,35,Hồ Chí Minh,23257578,Office," 10,000,000 ",12, 53.74 ," 1,095,303 ",2025-02-21,Active,0,0
CUST0496,Female,23,Hải Phòng,21373017,Office," 5,000,000 ",3, 33.77 ," 1,761,339 ",2025-05-27,Active,0,0
CUST0497,Female,55,Hải Phòng,22733106,Self-employed," 10,000,000 ",12, 57.54 ," 1,115,247 ",2025-03-28,Closed,0,0
CUST0498,Male,33,Đồng Nai,17207334,Labor," 3,000,000 ",6, 41.42 ," 562,111 ",2025-05-17,Active,0,0
CUST0499,Female,41,Hà Nội,13364626,Office," 15,000,000 ",12, 56.62 ," 1,665,602 ",2025-02-07,Active,0,0
CUST0500,Female,40,Bình Dương,16708421,Self-employed," 5,000,000 ",6, 31.08 ," 910,484 ",2025-04-19,Overdue,63,1
CUST0501,Male,52,Hồ Chí Minh,20907001,Labor," 3,000,000 ",9, 35.67 ," 384,807 ",2025-04-17,Active,0,0
CUST0502,Male,24,Hồ Chí Minh,10073689,Freelancer," 20,000,000 ",12, 39.25 ," 2,041,862 ",2025-07-02,Active,0,0
CUST0503,Male,33,Đồng Nai,5129671,Self-employed," 15,000,000 ",12, 55.89 ," 1,659,847 ",2025-05-07,Active,0,0
CUST0504,Female,29,Hà Nội,18691126,Student," 5,000,000 ",12, 31.70 ," 491,626 ",2025-03-29,Active,0,0
CUST0505,Male,45,Cần Thơ,24625227,Self-employed," 5,000,000 ",6, 31.84 ," 912,410 ",2025-03-27,Closed,0,0
CUST0506,Male,48,Hải Phòng,21314227,Freelancer," 3,000,000 ",12, 45.42 ," 315,681 ",2025-03-20,Overdue,41,1
CUST0507,Female,26,Hồ Chí Minh,24771501,Self-employed," 10,000,000 ",3, 47.60 ," 3,601,205 ",2025-07-12,Active,0,0
CUST0508,Male,31,Đà Nẵng,25474505,Freelancer," 20,000,000 ",6, 32.29 ," 3,654,207 ",2025-05-08,Closed,0,0
CUST0509,Female,43,Huế,27405809,Office," 5,000,000 ",12, 45.27 ," 525,752 ",2025-05-25,Active,0,0
CUST0510,Female,44,Cần Thơ,22800563,Labor," 5,000,000 ",12, 35.35 ," 500,687 ",2025-06-04,Closed,0,0
CUST0511,Female,27,Đồng Nai,20201291,Labor," 5,000,000 ",3, 48.03 ," 1,801,828 ",2025-06-14,Closed,0,0
CUST0512,Female,28,Huế,28836895,Office," 5,000,000 ",6, 40.88 ," 935,466 ",2025-05-04,Active,0,0
CUST0513,Female,25,Đà Nẵng,5027086,Office," 20,000,000 ",9, 42.62 ," 2,635,185 ",2025-03-28,Overdue,77,1
CUST0514,Male,35,Cần Thơ,7917340,Labor," 20,000,000 ",6, 48.33 ," 3,818,654 ",2025-08-05,Closed,0,0
CUST0515,Female,22,Hải Phòng,22409688,Office," 10,000,000 ",3, 45.42 ," 3,588,790 ",2025-06-10,Active,0,0
CUST0516,Female,30,Hồ Chí Minh,21116462,Freelancer," 5,000,000 ",9, 42.51 ," 658,518 ",2025-08-01,Overdue,83,1
CUST0517,Male,53,Bình Dương,23758291,Freelancer," 3,000,000 ",9, 44.22 ," 397,708 ",2025-03-09,Active,0,0
CUST0518,Male,37,Hà Nội,16245071,Student," 5,000,000 ",12, 52.92 ," 545,511 ",2025-05-06,Closed,0,0
CUST0519,Female,22,Đà Nẵng,5161470,Labor," 20,000,000 ",3, 38.01 ," 7,093,389 ",2025-06-16,Active,0,0
CUST0520,Female,46,Huế,6506494,Freelancer," 5,000,000 ",6, 45.69 ," 947,840 ",2025-04-20,Active,0,0
CUST0521,Female,58,Huế,15585086,Office," 10,000,000 ",3, 37.98 ," 3,546,524 ",2025-02-26,Active,0,0
CUST0522,Female,41,Đồng Nai,24029684,Office," 5,000,000 ",6, 45.01 ," 946,086 ",2025-04-03,Closed,0,0
CUST0523,Female,22,Bình Dương,9337547,Office," 15,000,000 ",6, 50.70 ," 2,882,422 ",2025-05-10,Active,0,0
CUST0524,Male,26,Hải Phòng,7614105,Office," 15,000,000 ",9, 51.55 ," 2,044,680 ",2025-06-29,Closed,0,0
CUST0525,Female,52,Đà Nẵng,8442054,Student," 5,000,000 ",3, 35.23 ," 1,765,471 ",2025-03-04,Active,0,0
CUST0526,Female,45,Hà Nội,28163281,Freelancer," 20,000,000 ",12, 36.07 ," 2,009,941 ",2025-05-16,Active,0,0
CUST0527,Male,43,Hà Nội,18100904,Labor," 5,000,000 ",3, 58.77 ," 1,832,517 ",2025-04-07,Active,0,0
CUST0528,Male,36,Cần Thơ,24331319,Labor," 15,000,000 ",6, 41.58 ," 2,811,787 ",2025-06-25,Closed,0,0
CUST0529,Male,46,Hải Phòng,14836541,Freelancer," 20,000,000 ",6, 54.23 ," 3,879,966 ",2025-02-10,Active,0,0
CUST0530,Male,41,Hồ Chí Minh,7605680,Self-employed," 3,000,000 ",12, 55.53 ," 331,402 ",2025-05-05,Closed,0,0
CUST0531,Female,49,Huế,11440415,Freelancer," 5,000,000 ",6, 31.61 ," 911,827 ",2025-05-19,Overdue,35,1
CUST0532,Male,58,Hải Phòng,23647536,Labor," 20,000,000 ",12, 39.73 ," 2,046,703 ",2025-07-22,Active,0,0
CUST0533,Male,55,Hà Nội,13318640,Self-employed," 3,000,000 ",6, 40.71 ," 561,018 ",2025-05-10,Overdue,88,1
CUST0534,Female,37,Huế,22020134,Student," 15,000,000 ",9, 59.53 ," 2,106,672 ",2025-02-22,Active,0,0
CUST0535,Female,42,Đà Nẵng,21275136,Labor," 10,000,000 ",3, 42.33 ," 3,571,216 ",2025-06-18,Closed,0,0
CUST0536,Male,31,Đà Nẵng,20854346,Self-employed," 20,000,000 ",9, 37.34 ," 2,582,070 ",2025-06-04,Active,0,0
CUST0537,Male,23,Hà Nội,23424449,Labor," 10,000,000 ",9, 57.17 ," 1,392,163 ",2025-06-07,Overdue,21,0
CUST0538,Male,26,Cần Thơ,13909253,Freelancer," 5,000,000 ",3, 55.61 ," 1,823,470 ",2025-07-14,Active,0,0
CUST0539,Female,51,Bình Dương,19780562,Student," 15,000,000 ",12, 37.42 ," 1,517,595 ",2025-04-19,Closed,0,0
CUST0540,Male,44,Bình Dương,25125614,Freelancer," 10,000,000 ",12, 35.25 ," 1,000,876 ",2025-07-10,Active,0,0
CUST0541,Female,41,Cần Thơ,19686600,Student," 15,000,000 ",12, 43.30 ," 1,562,172 ",2025-06-16,Active,0,0
CUST0542,Male,49,Hà Nội,19958265,Student," 10,000,000 ",12, 32.40 ," 986,714 ",2025-07-12,Active,0,0
CUST0543,Female,21,Bình Dương,25598195,Labor," 20,000,000 ",12, 58.41 ," 2,239,676 ",2025-03-29,Closed,0,0
CUST0544,Female,32,Bình Dương,17383866,Labor," 15,000,000 ",9, 31.34 ," 1,891,780 ",2025-06-01,Active,0,0
CUST0545,Male,27,Bình Dương,14231840,Freelancer," 15,000,000 ",9, 33.57 ," 1,908,358 ",2025-05-06,Active,0,0
CUST0546,Female,60,Đồng Nai,10775089,Freelancer," 3,000,000 ",12, 57.35 ," 334,273 ",2025-03-31,Active,0,0
CUST0547,Female,60,Đồng Nai,22348909,Labor," 5,000,000 ",3, 37.44 ," 1,771,731 ",2025-05-17,Active,0,0
CUST0548,Female,60,Hồ Chí Minh,16603504,Labor," 3,000,000 ",3, 42.34 ," 1,071,382 ",2025-04-22,Active,0,0
CUST0549,Male,46,Cần Thơ,26465908,Self-employed," 20,000,000 ",3, 47.85 ," 7,205,261 ",2025-07-28,Closed,0,0
CUST0550,Male,60,Hồ Chí Minh,7507374,Self-employed," 5,000,000 ",12, 58.09 ," 559,074 ",2025-03-05,Active,0,0
CUST0551,Female,33,Hải Phòng,13154400,Student," 10,000,000 ",6, 30.07 ," 1,815,853 ",2025-06-20,Active,0,0
CUST0552,Female,49,Đồng Nai,8838658,Office," 3,000,000 ",9, 33.63 ," 381,761 ",2025-05-28,Active,0,0
CUST0553,Female,20,Huế,20898979,Freelancer," 15,000,000 ",3, 58.38 ," 5,494,200 ",2025-04-12,Active,0,0
CUST0554,Male,48,Cần Thơ,7539323,Office," 3,000,000 ",6, 38.16 ," 557,100 ",2025-05-01,Active,0,0
CUST0555,Male,46,Cần Thơ,21507250,Student," 3,000,000 ",3, 33.50 ," 1,056,345 ",2025-05-13,Overdue,44,1
CUST0556,Male,58,Hồ Chí Minh,29510965,Office," 5,000,000 ",12, 31.80 ," 491,873 ",2025-03-02,Active,0,0
CUST0557,Female,54,Huế,16222039,Freelancer," 3,000,000 ",6, 50.40 ," 576,017 ",2025-03-17,Active,0,0
CUST0558,Male,41,Hồ Chí Minh,29877210,Freelancer," 20,000,000 ",9, 32.37 ," 2,532,571 ",2025-04-05,Active,0,0
CUST0559,Male,30,Cần Thơ,21737083,Student," 20,000,000 ",12, 53.28 ," 2,185,802 ",2025-07-10,Closed,0,0
CUST0560,Male,53,Huế,6599212,Freelancer," 3,000,000 ",12, 50.11 ," 322,926 ",2025-07-01,Active,0,0
CUST0561,Female,37,Hồ Chí Minh,17939712,Office," 10,000,000 ",3, 32.13 ," 3,513,405 ",2025-05-29,Active,0,0
CUST0562,Male,58,Đồng Nai,28063252,Self-employed," 10,000,000 ",6, 39.44 ," 1,863,552 ",2025-04-21,Active,0,0
CUST0563,Female,49,Hà Nội,5700729,Office," 5,000,000 ",9, 36.47 ," 643,342 ",2025-05-02,Active,0,0
CUST0564,Female,44,Đồng Nai,7778212,Student," 15,000,000 ",6, 43.18 ," 2,824,122 ",2025-03-12,Active,0,0
CUST0565,Female,59,Đồng Nai,4306660,Self-employed," 10,000,000 ",12, 45.88 ," 1,054,628 ",2025-04-20,Active,0,0
CUST0566,Female,56,Hải Phòng,29152832,Self-employed," 3,000,000 ",3, 46.61 ," 1,078,669 ",2025-07-04,Overdue,74,1
CUST0567,Male,21,Hồ Chí Minh,4536102,Labor," 10,000,000 ",9, 49.58 ," 1,353,011 ",2025-06-27,Active,0,0
CUST0568,Female,55,Hà Nội,7999902,Labor," 15,000,000 ",9, 49.34 ," 2,027,673 ",2025-04-25,Active,0,0
CUST0569,Male,30,Hải Phòng,23125202,Student," 15,000,000 ",12, 30.37 ," 1,465,038 ",2025-05-03,Active,0,0
CUST0570,Male,51,Đồng Nai,17943902,Office," 10,000,000 ",12, 33.63 ," 992,813 ",2025-03-29,Closed,0,0
CUST0571,Male,27,Bình Dương,12451086,Labor," 20,000,000 ",9, 45.57 ," 2,665,095 ",2025-05-21,Active,0,0
CUST0572,Male,28,Đà Nẵng,21838148,Labor," 20,000,000 ",6, 49.11 ," 3,826,734 ",2025-06-16,Active,0,0
CUST0573,Female,38,Cần Thơ,8866538,Student," 3,000,000 ",9, 46.30 ," 400,878 ",2025-04-17,Active,0,0
CUST0574,Male,49,Bình Dương,21669339,Labor," 15,000,000 ",3, 30.81 ," 5,258,919 ",2025-03-07,Closed,0,0
CUST0575,Female,31,Hồ Chí Minh,29461152,Student," 5,000,000 ",6, 53.13 ," 967,125 ",2025-06-18,Closed,0,0
CUST0576,Female,54,Cần Thơ,4233636,Self-employed," 5,000,000 ",12, 44.36 ," 523,426 ",2025-07-17,Active,0,0
CUST0577,Male,51,Hải Phòng,12221570,Freelancer," 10,000,000 ",12, 46.69 ," 1,058,783 ",2025-04-27,Active,0,0
CUST0578,Male,57,Bình Dương,5152911,Self-employed," 20,000,000 ",9, 34.10 ," 2,549,746 ",2025-04-26,Active,0,0
CUST0579,Female,54,Hồ Chí Minh,9824742,Office," 10,000,000 ",12, 44.54 ," 1,047,772 ",2025-03-26,Closed,0,0
CUST0580,Female,24,Hà Nội,16990392,Labor," 3,000,000 ",12, 53.17 ," 327,698 ",2025-06-07,Active,0,0
CUST0581,Female,38,Hồ Chí Minh,22120680,Office," 20,000,000 ",12, 56.82 ," 2,222,908 ",2025-06-14,Active,0,0
CUST0582,Male,50,Cần Thơ,22072117,Self-employed," 20,000,000 ",12, 36.81 ," 2,017,346 ",2025-07-09,Active,0,0
CUST0583,Female,53,Hà Nội,5068983,Student," 3,000,000 ",12, 52.88 ," 327,244 ",2025-04-12,Closed,0,0
CUST0584,Male,25,Đồng Nai,17200076,Freelancer," 15,000,000 ",3, 31.53 ," 5,265,021 ",2025-05-27,Active,0,0
CUST0585,Female,50,Hà Nội,25659603,Office," 3,000,000 ",3, 34.32 ," 1,057,737 ",2025-07-17,Active,0,0
CUST0586,Male,54,Bình Dương,11462117,Self-employed," 20,000,000 ",12, 33.14 ," 1,980,762 ",2025-02-21,Active,0,0
CUST0587,Female,23,Cần Thơ,7103676,Freelancer," 10,000,000 ",3, 42.58 ," 3,572,637 ",2025-07-23,Active,0,0
CUST0588,Male,29,Đồng Nai,13949264,Labor," 10,000,000 ",3, 33.54 ," 3,521,378 ",2025-02-09,Closed,0,0
CUST0589,Female,60,Bình Dương,24221835,Self-employed," 20,000,000 ",12, 57.62 ," 2,231,337 ",2025-06-27,Active,0,0
CUST0590,Female,49,Hải Phòng,7092442,Office," 20,000,000 ",9, 41.19 ," 2,620,746 ",2025-05-06,Active,0,0
CUST0591,Male,30,Bình Dương,26955421,Self-employed," 15,000,000 ",6, 30.11 ," 2,724,084 ",2025-07-11,Active,0,0
CUST0592,Female,59,Hải Phòng,29566047,Student," 5,000,000 ",9, 41.17 ," 655,136 ",2025-06-12,Overdue,19,0
CUST0593,Male,30,Đà Nẵng,5395191,Self-employed," 20,000,000 ",3, 46.13 ," 7,185,665 ",2025-04-22,Active,0,0
CUST0594,Male,53,Hải Phòng,18221334,Self-employed," 10,000,000 ",9, 59.46 ," 1,404,082 ",2025-06-27,Active,0,0
CUST0595,Male,30,Hồ Chí Minh,5814793,Freelancer," 3,000,000 ",3, 48.18 ," 1,081,353 ",2025-05-21,Active,0,0
CUST0596,Female,47,Đồng Nai,18053086,Labor," 20,000,000 ",9, 48.08 ," 2,690,677 ",2025-05-23,Active,0,0
CUST0597,Female,53,Hải Phòng,15629889,Student," 5,000,000 ",6, 33.04 ," 915,455 ",2025-02-14,Active,0,0
CUST0598,Male,40,Cần Thơ,5351321,Self-employed," 3,000,000 ",12, 36.93 ," 302,782 ",2025-06-13,Active,0,0
CUST0599,Male,29,Huế,4754594,Self-employed," 10,000,000 ",12, 52.81 ," 1,090,449 ",2025-05-15,Active,0,0
CUST0600,Male,55,Đà Nẵng,26582321,Freelancer," 10,000,000 ",9, 53.48 ," 1,373,060 ",2025-05-20,Active,0,0
CUST0601,Female,52,Hà Nội,21276077,Self-employed," 5,000,000 ",3, 59.27 ," 1,833,950 ",2025-04-22,Overdue,33,1
CUST0602,Female,38,Hồ Chí Minh,5557043,Student," 3,000,000 ",12, 33.15 ," 297,129 ",2025-03-03,Active,0,0
CUST0603,Male,46,Cần Thơ,15344004,Office," 3,000,000 ",3, 54.05 ," 1,091,405 ",2025-06-25,Active,0,0
CUST0604,Male,51,Cần Thơ,23340331,Freelancer," 3,000,000 ",6, 53.05 ," 580,150 ",2025-05-22,Closed,0,0
CUST0605,Female,47,Bình Dương,21908416,Office," 15,000,000 ",6, 30.07 ," 2,723,780 ",2025-06-29,Active,0,0
CUST0606,Male,26,Hồ Chí Minh,13558239,Student," 3,000,000 ",9, 44.63 ," 398,331 ",2025-06-24,Active,0,0
CUST0607,Female,50,Hải Phòng,18242517,Freelancer," 10,000,000 ",12, 48.42 ," 1,067,686 ",2025-02-18,Closed,0,0
CUST0608,Female,36,Bình Dương,29192569,Self-employed," 15,000,000 ",6, 50.14 ," 2,878,062 ",2025-05-27,Active,0,0
CUST0609,Female,59,Đồng Nai,19595947,Office," 15,000,000 ",12, 45.66 ," 1,580,251 ",2025-04-07,Active,0,0
CUST0610,Female,38,Huế,20363832,Office," 10,000,000 ",6, 30.58 ," 1,818,435 ",2025-04-13,Closed,0,0
CUST0611,Female,51,Đà Nẵng,23061166,Labor," 20,000,000 ",3, 57.37 ," 7,314,030 ",2025-04-30,Active,0,0
